VersionInfo,BaseName,Name,Length,FullName,Eyes
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa147.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa147,aaaaaaaaaa147.png,55632,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa147.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa148.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa148,aaaaaaaaaa148.png,55082,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa148.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa149.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa149,aaaaaaaaaa149.png,57884,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa149.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa15.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa15,aaaaaaaaaa15.png,59042,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa15.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa16.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa16,aaaaaaaaaa16.png,59828,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa16.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa17.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa17,aaaaaaaaaa17.png,59889,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa17.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa18.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa18,aaaaaaaaaa18.png,60086,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa18.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa19.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa19,aaaaaaaaaa19.png,60107,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa19.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa2.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa2,aaaaaaaaaa2.png,60992,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa2.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa20.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa20,aaaaaaaaaa20.png,60902,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa20.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa21.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa21,aaaaaaaaaa21.png,60830,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa21.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa22.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa22,aaaaaaaaaa22.png,60721,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa22.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa23.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa23,aaaaaaaaaa23.png,60964,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa23.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa24.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa24,aaaaaaaaaa24.png,60677,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa24.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa25.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa25,aaaaaaaaaa25.png,61045,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa25.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa26.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa26,aaaaaaaaaa26.png,60937,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa26.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa27.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa27,aaaaaaaaaa27.png,60499,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa27.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa28.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa28,aaaaaaaaaa28.png,59680,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa28.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa29.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa29,aaaaaaaaaa29.png,59914,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa29.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa3.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa3,aaaaaaaaaa3.png,60992,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa3.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa30.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa30,aaaaaaaaaa30.png,58215,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa30.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa31.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa31,aaaaaaaaaa31.png,58582,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa31.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa32.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa32,aaaaaaaaaa32.png,58752,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa32.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa33.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa33,aaaaaaaaaa33.png,57540,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa33.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa34.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa34,aaaaaaaaaa34.png,57445,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa34.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa35.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa35,aaaaaaaaaa35.png,57447,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa35.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa36.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa36,aaaaaaaaaa36.png,58554,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa36.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa37.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa37,aaaaaaaaaa37.png,61368,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa37.png,1
"File:             C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa38.png
InternalName:     
OriginalFilename: 
FileVersion:      
FileDescription:  
Product:          
ProductVersion:   
Debug:            False
Patched:          False
PreRelease:       False
PrivateBuild:     False
SpecialBuild:     False
Language:         
",aaaaaaaaaa38,aaaaaaaaaa38.png,59997,C:\Users\Michael\Desktop\Michael All\VS_Projects\Senior Project II\DFDetect03\Feature1_data\aaaaaaaaaa38.png,1
